Material Novo;Material antigo;Texto breve material;Centro;Depósito;Lote;Quantidade;Valor Unitário;Valor Total;Unidade
50083906;20002677;"BOTINA SEG;NUM 46;FUJIWARA/90HBS20046";BRZL;MR01;O.PURCHASE;6;R$ 83,13;R$ 498,75;Capital
50083907;20002678;"BOTA SEG;MR;S/BIQ;FUJIWARA/90HVAMB60046";BRZL;MR01;O.PURCHASE;4;R$ 166,28;R$ 665,10;Capital
50083915;0;"CLORO LIQ;BBN 1000L";BRDI;MR01;O.PURCHASE;2;R$ 9,91;R$ 19,82;Osasco
50083926;0;"FIBRA LIMP;VD;P/USO GER";BR09;MR01;O.PURCHASE;297;R$ 4,53;R$ 1.346,85;Agudos
50083934;0;"VASSOURA;CERD NYLON NOVICA;C/CABO";BR09;MR01;O.PURCHASE;1688;R$ 8,58;R$ 14.478,66;Agudos
50083959;0;"DESINFETANTE;CX 5L;PROLIM/LEX975";BRDI;MR01;O.PURCHASE;2;R$ 9,91;R$ 19,82;Osasco
50083972;0;"LUVA SEG;COR PT;PAR;TAM M;ANSELL/11600M8";BR09;MR01;O.IMPORTED;54;R$ 10,54;R$ 569,30;Agudos
50083973;0;"LUVA SEG;PAR;TAM TAM G;LI;ANSELL/11600L9";BR09;MR01;O.IMPORTED;162;R$ 6,63;R$ 1.074,09;Agudos
50083974;0;"LUVA SEG;COR PT;TAM EG;ANSELL/11600XL10";BR09;MR01;O.IMPORTED;0;R$ 0,00;R$ 0,00;Agudos
50083974;0;"LUVA SEG;COR PT;TAM EG;ANSELL/11600XL10";BR09;MR01;O.PURCHASE;212;R$ 7,03;R$ 1.489,58;Agudos
50083978;0;"PAPEL FILTR;QUALITATIVO;33CM";BR09;MR01;O.PURCHASE;113;R$ 56,71;R$ 6.408,75;Agudos
50083980;20002800;"BOTINA SEG;PT;50B19CPAPHIDROFUGADONUM35";BR09;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Agudos
50083980;20002800;"BOTINA SEG;PT;50B19CPAPHIDROFUGADONUM35";BRDI;MR01;O.PURCHASE;2;R$ 106,14;R$ 212,27;Osasco
50083981;20002801;"BOTINA SEG;PT;50B19CPAPHIDROFUGADONUM36";BRDI;MR01;O.PURCHASE;1;R$ 106,14;R$ 106,14;Osasco
50083982;20002802;"BOTA SEG;COUR;PT;NUM-37-;;S/50B19CPAP";BR09;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Agudos
50083983;20002803;"BOTINA SEG;PT;50B19CPAPHIDROFUGADONUM38";BR09;MR01;O.PURCHASE;7;R$ 121,24;R$ 848,65;Agudos
50083984;20002806;"BOTINA SEG;NUM 46;BIQ COMPOSITE";BRZK;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Mooca
50083986;20002809;"BOTINA SEG;PT;50B19CPAPHIDROFUGADONUM47";BR09;MR01;O.PURCHASE;23;R$ 83,61;R$ 1.923,13;Agudos
50083995;20002819;ÓCULOS AMPLA VISÃO USO VISITANTES-TAM.UN;BR09;MR01;O.IMPORTED;106;R$ 7,60;R$ 805,31;Agudos
50083995;20002819;ÓCULOS AMPLA VISÃO USO VISITANTES-TAM.UN;BR09;MR01;O.PURCHASE;9;R$ 6,78;R$ 61,06;Agudos
50083995;20002819;ÓCULOS AMPLA VISÃO USO VISITANTES-TAM.UN;BRDJ;MR01;O.PURCHASE;9;R$ 8,05;R$ 72,45;Piracicaba
50083995;20002819;ÓCULOS AMPLA VISÃO USO VISITANTES-TAM.UN;BRZK;MR01;O.PURCHASE;7;R$ 8,05;R$ 56,35;Mooca
50083995;20002819;ÓCULOS AMPLA VISÃO USO VISITANTES-TAM.UN;BRZL;MR01;O.IMPORTED;86;R$ 9,11;R$ 783,56;Capital
50083996;20002824;"BOTINA SEG;PT;50B19CPAPHIDROFUGADONUM33";BR09;MR01;O.IMPORTED;0;R$ 0,00;R$ 0,00;Agudos
50083997;20002825;"BOTINA SEG;PT;50B19CPAPHIDROFUGADONUM34";BR09;MR01;O.IMPORTED;0;R$ 0,00;R$ 0,00;Agudos
50083999;20002834;JAQUETA MOTOCICLIST AZUL(C/FORRO)-TAM P;BR09;MR01;O.PURCHASE;2;R$ 303,42;R$ 606,83;Agudos
50084003;20002843;"BOTINA;BIQ.COMPOSITE PALM ANTIPERF-TAM48";BR09;MR01;O.IMPORTED;1;R$ 94,79;R$ 94,79;Agudos
50084003;20002843;"BOTINA;BIQ.COMPOSITE PALM ANTIPERF-TAM48";BR09;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Agudos
50084005;0;"DETERGENTE;ALC CLORADO;P/LIMP P/ ESP";BRDI;MR01;O.PURCHASE;2;R$ 17,97;R$ 35,93;Osasco
50084022;20002869;"CAMISA;CINZA;TAM P;MANG CURT;";BR09;MR01;O.PURCHASE;1;R$ 137,63;R$ 137,63;Agudos
50084023;20002870;"CAMISA;CINZA;TAM M;MANG CURT;";BR09;MR01;O.PURCHASE;1;R$ 135,12;R$ 135,12;Agudos
50084024;20002871;"CAMISA;UNIS;100PCT PES;CZ;TAM G;C/LOGO";BR09;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Agudos
50084024;20002871;"CAMISA;UNIS;100PCT PES;CZ;TAM G;C/LOGO";BRDI;MR01;O.PURCHASE;8;R$ 79,76;R$ 638,06;Osasco
50084025;20002872;"CAMISA;CINZA;TAM GG;MANG CURT;";BR09;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Agudos
50084026;20002873;"CAMISA;CINZA;TAM EXG;MANG CURT;";BRDI;MR01;O.PURCHASE;2;R$ 190,87;R$ 381,73;Osasco
50084028;20002875;"CAMISA;MASC;SUP.ARM.;AZUL;TAM P;M/C;";BR09;MR01;O.PURCHASE;6;R$ 88,02;R$ 528,10;Agudos
50084029;20002876;"CAMISA;MASC;SUP.ARM.;AZUL;TAM M;M/C;";BRDI;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Osasco
50084030;20002877;"CAMISA;MASC;SUP.ARM.;AZUL;TAM G;M/C;";BR09;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Agudos
50084031;20002878;"CAMISA;MASC;SUP.ARM.;AZUL;TAM GG;M/C;";BR09;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Agudos
50084034;20002881;"CAMISA;BRIGADA;VM;TAM P;MC;";BR09;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Agudos
50084034;20002881;"CAMISA;BRIGADA;VM;TAM P;MC;";BRDI;MR01;O.PURCHASE;6;R$ 61,94;R$ 371,66;Osasco
50084034;20002881;"CAMISA;BRIGADA;VM;TAM P;MC;";BRZK;MR01;O.PURCHASE;4;R$ 74,26;R$ 297,02;Mooca
50084035;20002882;"CAMISA;BRIGADA;VM;TAM M;MC;";BR09;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Agudos
50084035;20002882;"CAMISA;BRIGADA;VM;TAM M;MC;";BRDI;MR01;O.PURCHASE;5;R$ 61,44;R$ 307,22;Osasco
50084035;20002882;"CAMISA;BRIGADA;VM;TAM M;MC;";BRZK;MR01;O.PURCHASE;5;R$ 72,40;R$ 361,99;Mooca
50084036;20002883;"CAMISA;BRIGADA;VM;TAM; G;MC;";BR09;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Agudos
50084036;20002883;"CAMISA;BRIGADA;VM;TAM; G;MC;";BRZK;MR01;O.PURCHASE;8;R$ 69,10;R$ 552,77;Mooca
50084037;20002884;"CAMISA;BRIGADA;VM;TAM; GG;MC;";BR09;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Agudos
50084037;20002884;"CAMISA;BRIGADA;VM;TAM; GG;MC;";BRZK;MR01;O.PURCHASE;5;R$ 63,67;R$ 318,36;Mooca
50084090;20002974;"CALCA JEANS;MASC;AZ;NUM 36";BR09;MR01;O.PURCHASE;23;R$ 71,60;R$ 1.646,89;Agudos
50084091;20002975;"CALCA JEANS;MASC;AZ;NUM 38";BR09;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Agudos
50084091;20002975;"CALCA JEANS;MASC;AZ;NUM 38";BRZL;MR01;O.PURCHASE;8;R$ 75,74;R$ 605,95;Capital
50084092;20002976;"CALCA JEANS;MASC;AZ;NUM 40";BR09;MR01;O.PURCHASE;32;R$ 76,93;R$ 2.461,84;Agudos
50084092;20002976;"CALCA JEANS;MASC;AZ;NUM 40";BRZL;MR01;O.PURCHASE;6;R$ 71,34;R$ 428,01;Capital
50084093;20002977;"CALCA JEANS;MASC;AZ;NUM 42";BR09;MR01;O.PURCHASE;62;R$ 76,05;R$ 4.714,87;Agudos
50084093;20002977;"CALCA JEANS;MASC;AZ;NUM 42";BRZL;MR01;O.PURCHASE;6;R$ 70,43;R$ 422,55;Capital
50084094;20002978;"CALCA JEANS;MASC;AZ;NUM 44";BR09;MR01;O.PURCHASE;32;R$ 77,04;R$ 2.465,20;Agudos
50084094;20002978;"CALCA JEANS;MASC;AZ;NUM 44";BRZL;MR01;O.PURCHASE;4;R$ 70,43;R$ 281,70;Capital
50084095;20002979;"CALCA JEANS;MASC;AZ;NUM 46";BR09;MR01;O.PURCHASE;23;R$ 79,09;R$ 1.819,06;Agudos
50084096;20002980;"CALCA JEANS;MASC;AZ;NUM 48";BR09;MR01;O.PURCHASE;27;R$ 90,74;R$ 2.449,97;Agudos
50084096;20002980;"CALCA JEANS;MASC;AZ;NUM 48";BRZL;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Capital
50084097;20002981;"CALCA JEANS;MASC;AZ;NUM 50";BR09;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Agudos
50084099;20002983;"CALCA JEANS;MASC;AZ;NUM 54";BR09;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Agudos
50084100;20002984;"CALCA JEANS;MASC;AZ;NUM 56";BRZL;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Capital
50084111;0;"LUVA SEG;CR;TAM TAM 10;ANSELL/9024TAN10";BR09;MR01;O.IMPORTED;0;R$ 0,00;R$ 0,00;Agudos
50084130;20000027;"COLETE SINALIZ;FORMAT BLUS;PVC FORR;UNIC";BR09;MR01;O.PURCHASE;10;R$ 9,68;R$ 96,83;Agudos
50084160;0;"TALABARTE;Y;PES;47MM;HERCULES/HL03259YE";BR09;MR01;O.PURCHASE;11;R$ 209,16;R$ 2.300,74;Agudos
50084197;0;"LUVA SEG;CORT;CZ;G;ANSELL/1162709";BRDJ;MR01;O.IMPORTED;3;R$ 40,29;R$ 120,88;Piracicaba
50084198;0;"LUVA SEG;CORT;CZ;M;ANSELL/1162708";BRDJ;MR01;O.PURCHASE;9;R$ 53,63;R$ 482,67;Piracicaba
50084213;20000238;"BOTINA SEG;BR;MARLUVAS/50B19CPAPN43CBIQ";BR09;MR01;O.PURCHASE;18;R$ 91,37;R$ 1.644,58;Agudos
50084213;20000238;"BOTINA SEG;BR;MARLUVAS/50B19CPAPN43CBIQ";BRDI;MR01;O.PURCHASE;5;R$ 95,31;R$ 476,53;Osasco
50084213;20000238;"BOTINA SEG;BR;MARLUVAS/50B19CPAPN43CBIQ";BRVH;MR01;O.PURCHASE;24;R$ 104,70;R$ 2.512,78;TP Connext Piracicaba
50084229;0;"CADEADO;CORP PLAS;LARG 20MM;AZ;3,80CM";BR09;MR01;O.PURCHASE;39;R$ 47,72;R$ 1.861,05;Agudos
50084230;0;"DISPOSITIVO BLOQ;VM;CAB;BRADY/51442";BR09;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Agudos
50084231;0;"CARTAO;IDENTIFIC BLOQ;PES;S/LOG";BR09;MR01;O.PURCHASE;39;R$ 39,13;R$ 1.525,94;Agudos
50084232;0;"GARRA TRAV SEG P/EQUIP;S/ACES;SPIB65375";BR09;MR01;O.IMPORTED;0;R$ 0,00;R$ 0,00;Agudos
50084235;0;"DISPOSITIVO BLOQ;MULT USO;VM;SPIB50941";BR09;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Agudos
50084255;0;"CADEADO;NY/FIBR VIDR;20MM;AM;38MM;INOX";BR09;MR01;O.PURCHASE;10;R$ 45,84;R$ 458,38;Agudos
50084256;0;"CADEADO;CORP FIBR VIDR;LARG 40MM;21MM";BR09;MR01;O.PURCHASE;32;R$ 48,90;R$ 1.564,65;Agudos
50084280;20000390;FITA ZEBRADA ISO PP,AM/PT,3M/H0001918830;BR09;MR01;O.PURCHASE;47;R$ 7,92;R$ 372,03;Agudos
50084281;0;"DISCO DESBAST;8595RPM;NORTON/180BDA640";BR09;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Agudos
50084283;20000396;"OCULOS SEG;LENT POLICARB;AEARO/OX2000";BR09;MR01;O.IMPORTED;0;R$ 0,00;R$ 0,00;Agudos
50084283;20000396;"OCULOS SEG;LENT POLICARB;AEARO/OX2000";BR09;MR01;O.PURCHASE;298;R$ 15,79;R$ 4.704,95;Agudos
50084283;20000396;"OCULOS SEG;LENT POLICARB;AEARO/OX2000";BRZK;MR01;O.IMPORTED;0;R$ 0,00;R$ 0,00;Mooca
50084289;0;"LUVA SEG;PVC;COR VD;TAM G;REAL/6002PA";BR09;MR01;O.IMPORTED;0;R$ 0,00;R$ 0,00;Agudos
50084289;0;"LUVA SEG;PVC;COR VD;TAM G;REAL/6002PA";BR09;MR01;O.PURCHASE;32;R$ 9,86;R$ 315,52;Agudos
50084291;20000407;"BOTA SEG;PVC;BR;S/BIQ;SPN°44;;P/SPK06144";BR09;MR01;O.PURCHASE;12;R$ 52,27;R$ 627,19;Agudos
50084292;20000408;"BOTA SEG;PVC;BR;S/BIQ;SP EQUIP/SP;N°39";BR09;MR01;O.PURCHASE;14;R$ 50,23;R$ 703,22;Agudos
50084293;20000409;"BOTA SEG;PVC;BR;41;CURT;C/FORR;S/BIQ";BR09;MR01;O.PURCHASE;9;R$ 44,90;R$ 404,06;Agudos
50084295;20000411;"BOTA SEG;PVC;S/BIQ;SP EQUIP/4113496NUM42";BR09;MR01;O.PURCHASE;7;R$ 48,21;R$ 337,45;Agudos
50084296;20000412;"BOTA SEG;PVC;BR;S/BIQ;SP EQUIP/SPK;N°38";BR09;MR01;O.PURCHASE;8;R$ 50,07;R$ 400,52;Agudos
50084299;20000415;"BOTA SEG;PVC;S/BIQ;SP EQUIP/SPK06140BR";BR09;MR01;O.PURCHASE;13;R$ 53,54;R$ 695,98;Agudos
50084306;20000424;"CAPA PROT CHUV;G;AM;HERCULES EQUIP/9884";BRDI;MR01;O.PURCHASE;58;R$ 19,97;R$ 1.157,97;Osasco
50084332;20000453;"BOTA SEG;PVC;S/BIQ;ALPARGATAS/SPB05537";BR09;MR01;O.PURCHASE;1;R$ 35,37;R$ 35,37;Agudos
50084332;20000453;"BOTA SEG;PVC;S/BIQ;ALPARGATAS/SPB05537";BRDJ;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Piracicaba
50084341;0;"CALCA SEG;PA;COR AZ;TAM GG;C/FORRO";BR09;MR01;O.PURCHASE;1;R$ 43,17;R$ 43,17;Agudos
50084342;0;"MACACAO PROT;CONTR AC;HERCULES/SPDO36A4";BR09;MR01;O.IMPORTED;0;R$ 0,00;R$ 0,00;Agudos
50084342;0;"MACACAO PROT;CONTR AC;HERCULES/SPDO36A4";BR09;MR01;O.PURCHASE;8;R$ 54,68;R$ 437,40;Agudos
50084343;0;"MACACAO PROT;NUM 52;AM;HERCULES/HD036A3";BR09;MR01;O.IMPORTED;0;R$ 0,00;R$ 0,00;Agudos
50084343;0;"MACACAO PROT;NUM 52;AM;HERCULES/HD036A3";BR09;MR01;O.PURCHASE;2;R$ 55,86;R$ 111,72;Agudos
50084347;20000474;"CAPA PROT CHUV;TREVIRA;C/CAP;LONG;TAM P";BRDI;MR01;O.PURCHASE;6;R$ 19,97;R$ 119,79;Osasco
50084350;0;PROTETOR AURIC TP CONCH,3M/1435;BR09;MR01;O.PURCHASE;86;R$ 155,85;R$ 13.403,28;Agudos
50084388;0;"MANGA SEG;FIBR;CZ/BR;50CM;PUNH C/ELAST";BR09;MR01;O.PURCHASE;38;R$ 113,57;R$ 4.315,79;Agudos
50084388;0;"MANGA SEG;FIBR;CZ/BR;50CM;PUNH C/ELAST";BRVH;MR01;O.PURCHASE;3;R$ 88,47;R$ 265,40;TP Connext Piracicaba
50084392;0;"PROTETOR AURIC TP PLUG;MULTIPLAST/CA5745";BR09;MR01;O.PURCHASE;337;R$ 1,90;R$ 641,93;Agudos
50084394;0;"AVENTAL SEG;TREVIRA;BR;SP EQUIP/CA10528";BR09;MR01;O.PURCHASE;27;R$ 28,05;R$ 757,34;Agudos
50084395;0;"PROTETOR FACIAL;ACET;CARBOGRAFITE/T2000";BR09;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Agudos
50084421;0;"TOUCA DESCART;TNT;C/ELAST;BR";BR09;MR01;O.PURCHASE;1900;R$ 0,15;R$ 285,45;Agudos
50084451;0;"LUVA P/PROCED GERAL;NBR;G;AMBIDESTR;TALC";BR09;MR01;O.IMPORTED;0;R$ 0,00;R$ 0,00;Agudos
50084451;0;"LUVA P/PROCED GERAL;NBR;G;AMBIDESTR;TALC";BR09;MR01;O.PURCHASE;55;R$ 76,75;R$ 4.221,35;Agudos
50309299;0;"PASTILHA CORT;MD;TRIANG;TAEGUTEC/5920013";BR09;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Agudos
50309600;0;"CAMISA;MASC;POLO;CT;1009;P;SILK AJUD";BRVH;MR01;O.PURCHASE;19;R$ 60,34;R$ 1.146,40;TP Connext Piracicaba
50309666;0;"CAMISA;MASC;POLO;CT;1009;M;SILK AJUD";BRVH;MR01;O.PURCHASE;104;R$ 60,07;R$ 6.247,24;TP Connext Piracicaba
50309667;0;"CAMISA;MASC;POLO;CT;1009;G;SILK AJUD";BRVH;MR01;O.PURCHASE;140;R$ 82,97;R$ 11.615,67;TP Connext Piracicaba
50309668;0;"CAMISA;MASC;POLO;CT;1009;GG;SILK AJUD";BRVH;MR01;O.PURCHASE;184;R$ 49,05;R$ 9.024,70;TP Connext Piracicaba
50309670;0;"CAMISA;MASC;POLO;CT;1009;GGE;SILK AJUD";BRVH;MR01;O.PURCHASE;37;R$ 60,34;R$ 2.232,48;TP Connext Piracicaba
50309772;0;"CALCA PROF;UNIPACIFIC;CZ;MASC;TRAD;P;BOT";BRVH;MR01;O.PURCHASE;11;R$ 68,72;R$ 755,95;TP Connext Piracicaba
50309773;0;"CALCA PROF;UNIPACIFIC;CZ;MASC;TRAD;GGG";BRVH;MR01;O.PURCHASE;5;R$ 68,72;R$ 343,61;TP Connext Piracicaba
50309933;0;"PANO P/LIMP;MICROF;VM;600MM;400MM";BR09;MR01;O.PURCHASE;34;R$ 11,39;R$ 387,21;Agudos
50309990;0;"RODO;PP;1 BORR;550MM;S/CAB;AZ";BR09;MR01;O.PURCHASE;2;R$ 68,52;R$ 137,03;Agudos
50310777;0;"SUETER;UNI;LA;BRASIL MINAS/AMB151XCTAMP";BRVH;MR01;O.PURCHASE;10;R$ 138,82;R$ 1.388,17;TP Connext Piracicaba
50310778;0;"SUETER;UNI;LA;BRASIL MINAS/AMB151XCTAMM";BRVH;MR01;O.PURCHASE;10;R$ 138,82;R$ 1.388,17;TP Connext Piracicaba
50310779;0;"SUETER;UNI;LA;BRASIL MINAS/AMB151XCTAMG";BRVH;MR01;O.PURCHASE;10;R$ 138,82;R$ 1.388,17;TP Connext Piracicaba
50310780;0;"SUETER;UNI;LA;BRASIL MINAS/AMB151XCTAMGG";BRVH;MR01;O.PURCHASE;10;R$ 138,82;R$ 1.388,18;TP Connext Piracicaba
50310781;0;"SUETER;UNI;BRASIL MINAS/AMB151XCTAMGGG";BRVH;MR01;O.PURCHASE;10;R$ 138,82;R$ 1.388,17;TP Connext Piracicaba
50310782;0;"SUETER;UNI;BRASIL MINAS/AMB151XCTAMEGG";BRVH;MR01;O.PURCHASE;10;R$ 142,90;R$ 1.428,98;TP Connext Piracicaba
50310838;0;"CALCA PROF;SANTANENSE;CZ;UNI;TRAD;EXGG";BRVH;MR01;O.PURCHASE;30;R$ 70,56;R$ 2.116,90;TP Connext Piracicaba
50310840;0;"CALCA PROF;SANTANENSE;CZ;UNI;TRAD;GG";BRVH;MR01;O.PURCHASE;13;R$ 72,97;R$ 948,61;TP Connext Piracicaba
50310842;0;"CALCA PROF;SANTANENSE;CZ;UNI;TRAD;M";BRVH;MR01;O.PURCHASE;13;R$ 72,97;R$ 948,61;TP Connext Piracicaba
50310853;0;"CAMISETA;MASC;POLO;CT;UNIQUALITY;AZ/CZ;P";BRVH;MR01;O.PURCHASE;8;R$ 81,20;R$ 649,61;TP Connext Piracicaba
50310855;0;"CAMISETA;MASC;POLO;AZ ROYAL/CZ;G;C/LOGO";BRVH;MR01;O.PURCHASE;124;R$ 99,03;R$ 12.279,19;TP Connext Piracicaba
50310856;0;"CAMISETA;MASC;POLO;AZ ROYAL/CZ;GG;C/LOGO";BRVH;MR01;O.PURCHASE;32;R$ 81,20;R$ 2.598,42;TP Connext Piracicaba
50310857;0;"CAMISETA;MASC;POLO;UNIQUALITY;AZ/CZ;XGG";BRVH;MR01;O.PURCHASE;34;R$ 50,51;R$ 1.717,50;TP Connext Piracicaba
50310861;0;"CAMISETA;MASC;POLO;AZ ROYAL/CZ;M;C/LOGO";BRVH;MR01;O.PURCHASE;59;R$ 60,34;R$ 3.559,90;TP Connext Piracicaba
50310862;0;"CAMISETA;MASC;POLO;CT;UNIQUALITY;AZ/CZ;G";BRVH;MR01;O.PURCHASE;124;R$ 99,03;R$ 12.280,26;TP Connext Piracicaba
50310875;0;"CAMISETA;UNI;CAREC;LG;MOLETON;AZ MAR;EXG";BRVH;MR01;O.PURCHASE;27;R$ 182,25;R$ 4.920,87;TP Connext Piracicaba
50310876;0;"CAMISETA;UNI;CAREC;LG;MOLETON;AZ MAR;XG";BRVH;MR01;O.PURCHASE;27;R$ 182,26;R$ 4.920,93;TP Connext Piracicaba
50310877;0;"CAMISETA;UNI;CAREC;LG;MOLETON;AZ MAR;GG";BRVH;MR01;O.PURCHASE;27;R$ 182,26;R$ 4.920,93;TP Connext Piracicaba
50310878;0;"CAMISETA;UNI;CAREC;LG;MOLETON;AZ MAR;G";BRVH;MR01;O.PURCHASE;27;R$ 182,26;R$ 4.920,93;TP Connext Piracicaba
50310879;0;"CAMISETA;UNI;CAREC;LG;MOLETON;AZ MAR;M";BRVH;MR01;O.PURCHASE;27;R$ 182,26;R$ 4.920,91;TP Connext Piracicaba
50310880;0;"CAMISETA;UNI;CAREC;LG;MOLETON;AZ MAR;P";BRVH;MR01;O.PURCHASE;27;R$ 182,26;R$ 4.920,93;TP Connext Piracicaba
50311375;20042001;"CAMISA;MASC;COLARINH;CT;AZ;TAM P;C/LOGO";BR09;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Agudos
50311388;20042014;"CAMISA;FEM;COLARINH;CT;AZ;TAM G;C/LOGO";BR09;MR01;O.PURCHASE;3;R$ 115,51;R$ 346,54;Agudos
50311391;20042017;"CAMISA;FEM;COLARINH;CT;AZ;TAM P;C/LOGO";BR09;MR01;O.PURCHASE;7;R$ 86,76;R$ 607,32;Agudos
50311396;20042022;"CAMISA;FEM;COLARINH;CT;AZ;TAM G;C/LOGO";BR09;MR01;O.PURCHASE;4;R$ 90,52;R$ 362,06;Agudos
50311569;0;"LUVA SEG;09;SUPER SAFETY/SS1007NTAM09";BR09;MR01;O.PURCHASE;665;R$ 27,21;R$ 18.094,49;Agudos
50311570;0;"LUVA SEG;PROT MEC;M;VOLK/TATILBLACKTAMM";BR09;MR01;O.PURCHASE;1204;R$ 3,80;R$ 4.570,02;Agudos
50312711;0;"BOTINA SEG;PT;BRACOL/4018BAMB1602LLNUM46";BRVH;MR01;O.PURCHASE;1;R$ 85,22;R$ 85,22;TP Connext Piracicaba
50312950;0;"BLOCO P/REGISTRO ATEND;ORD SERV;2 VIAS";BR09;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Agudos
50312990;0;DESATIVADO - Novo código: 20002824;BR09;MR01;O.PURCHASE;1;R$ 102,19;R$ 102,19;Agudos
50312996;0;DESATIVADO - Novo código: 20002809;BR09;MR01;O.PURCHASE;1;R$ 102,20;R$ 102,20;Agudos
50312997;0;"BOTINA SEG;MICROFIBRA;PT;NUM 49;BIQ COMP";BR09;MR01;O.PURCHASE;2;R$ 117,60;R$ 235,20;Agudos
50313485;0;"COLA PLAST;LAT 500G";BR09;MR01;O.PURCHASE;1;R$ 194,78;R$ 194,78;Agudos
50313494;20009282;CALÇA VENDEDOR FEM C/ REFORÇO-TAM. Nº54;BRDI;MR01;O.PURCHASE;1;R$ 82,28;R$ 82,28;Osasco
50313903;0;"TECLADO;PADR ABNT;CON USB";BR09;MR01;O.IMPORTED;32;R$ 33,65;R$ 1.076,82;Agudos
50313906;20002833;JAQUETA MOTOCICLIST AZUL(C/FORRO)-TAM PP;BR09;MR01;O.PURCHASE;2;R$ 303,41;R$ 606,82;Agudos
50315219;0;"LAMINA SERR FIT;LENOX TOOLS/34081244600";BR09;MR01;O.PURCHASE;0;R$ 0,00;R$ 0,00;Agudos
50326402;20034987;"CINTA LOMB SEG;NY/PVC;VICSA/VIC41110TAMG";BR09;MR01;O.IMPORTED;1;R$ 54,46;R$ 54,46;Agudos
50326402;20034987;"CINTA LOMB SEG;NY/PVC;VICSA/VIC41110TAMG";BR09;MR01;O.PURCHASE;9;R$ 46,94;R$ 422,42;Agudos
50326402;20034987;"CINTA LOMB SEG;NY/PVC;VICSA/VIC41110TAMG";BRDI;MR01;O.IMPORTED;0;R$ 0,00;R$ 0,00;Osasco
50326402;20034987;"CINTA LOMB SEG;NY/PVC;VICSA/VIC41110TAMG";BRZL;MR01;O.IMPORTED;93;R$ 54,45;R$ 5.063,85;Capital
50336720;0;"BARRA PE;UHMW 88;RED;AZ;80MM;1000MM";BR09;MR01;O.PURCHASE;190,65;R$ 103,58;R$ 19.748,43;Agudos
50337292;0;"CHAPA PE;UHMW;NAT;20MM;1000X1000MM";BR09;MR01;O.PURCHASE;3;R$ 1.360,55;R$ 4.081,64;Agudos
50338748;0;"INSERTO;AMBEV/0003";BR09;MR01;O.PURCHASE;627;R$ 86,19;R$ 54.040,88;Agudos
50338816;0;"CHAPA;USICORTE/CHAPA1INCERTO254X127MM";BR09;MR01;O.PURCHASE;276;R$ 24,00;R$ 6.624,00;Agudos
50339873;0;"TARUGO POM;100 SH D;RED;100MM;1000MM";BR09;MR01;O.PURCHASE;29;R$ 521,36;R$ 15.119,34;Agudos
50340563;0;"CHAPA NY;6;12MM;2000X1000MM";BR09;MR01;O.PURCHASE;15;R$ 1.055,17;R$ 15.827,61;Agudos
50346071;0;"BARRA NY;TECAST;RED;180MM;1000MM";BR09;MR01;O.PURCHASE;11;R$ 1.544,93;R$ 16.994,19;Agudos
50355495;0;"BARRA INOX;AISI 304;RED;5/8POL;1000MM;LQ";BR09;MR01;O.PURCHASE;39;R$ 49,79;R$ 1.941,67;Agudos
50365499;0;"BARRA A C;SAE 1045;RED;5/8POL;1000MM;LF";BR09;MR01;O.PURCHASE;7;R$ 174,04;R$ 1.218,26;Agudos
50365502;0;"BARRA PP;RED;BR;120MM;1000MM";BR09;MR01;O.PURCHASE;11;R$ 26,20;R$ 288,19;Agudos
50365505;0;"BARRA NY;NAT;RED;160MM;1000MM";BR09;MR01;O.PURCHASE;14;R$ 1.054,44;R$ 14.762,10;Agudos
50368221;0;"BARRA PE;UHMW 88-2;RED;AZ;90MM;1000MM";BR09;MR01;O.PURCHASE;37;R$ 490,93;R$ 18.164,42;Agudos
